code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result,TMA1,TMA2,TMA3,TMA4,TMA5,TMA6
DDD,2014J,656193,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,656393,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,656454,F,West Midlands Region,HE Qualification,20-30%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,656496,M,Scotland,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,Pass,Pass,Fail,Pass,Pass,Fail
DDD,2014J,656526,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,656766,M,London Region,HE Qualification,80-90%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,656826,M,Scotland,A Level or Equivalent,10-20,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,656934,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,656987,M,Wales,HE Qualification,0-10%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,657077,M,London Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,657245,M,East Midlands Region,A Level or Equivalent,40-50%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,669530,F,West Midlands Region,HE Qualification,60-70%,55<=,1,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,674278,F,Scotland,HE Qualification,50-60%,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,674388,M,North Western Region,Lower Than A Level,0-10%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,674437,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,674440,M,Yorkshire Region,Lower Than A Level,60-70%,0-35,0,180,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,674879,F,North Region,Lower Than A Level,NA,0-35,0,90,TRUE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,674989,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,674997,M,North Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,675062,F,South Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,675144,F,London Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,675256,M,Ireland,Lower Than A Level,60-70%,0-35,0,120,TRUE,Distinction,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2014J,675493,F,South Region,A Level or Equivalent,10-20,0-35,0,120,FALSE,Pass,Pass,Pass,Fail,Pass,Pass,Pass
DDD,2014J,675516,M,East Midlands Region,HE Qualification,50-60%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,675539,F,Wales,Lower Than A Level,40-50%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,675699,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Fail,Fail,Pass,Fail,Fail,Fail,Fail
DDD,2014J,675919,F,Scotland,HE Qualification,40-50%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,675993,M,East Midlands Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676087,F,North Region,Post Graduate Qualification,NA,0-35,0,90,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676138,F,Wales,A Level or Equivalent,10-20,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,676204,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,676373,F,West Midlands Region,Lower Than A Level,90-100%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676516,M,Yorkshire Region,A Level or Equivalent,0-10%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676538,M,London Region,Lower Than A Level,0-10%,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676553,F,South East Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,676589,M,North Western Region,HE Qualification,10-20,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676596,M,Wales,Lower Than A Level,20-30%,0-35,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676787,F,South Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676807,F,London Region,HE Qualification,40-50%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676809,M,South West Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,676852,M,South East Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676865,F,South West Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676903,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,676963,M,Scotland,A Level or Equivalent,0-10%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,676964,F,East Anglian Region,Lower Than A Level,60-70%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,677316,M,North Western Region,HE Qualification,90-100%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,677579,F,North Western Region,A Level or Equivalent,30-40%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,677601,F,Scotland,Lower Than A Level,30-40%,35-55,0,60,FALSE,Fail,Fail,Pass,Pass,Fail,Fail,Fail
DDD,2014J,677606,F,South Region,A Level or Equivalent,50-60%,0-35,0,180,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,677629,M,South East Region,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2014J,677832,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678041,M,North Region,Post Graduate Qualification,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678058,M,South West Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Fail,Fail,Fail,Fail,Fail,Fail,Fail
DDD,2014J,678065,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678102,F,Scotland,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678233,F,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678240,M,Scotland,HE Qualification,60-70%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678490,F,Ireland,HE Qualification,60-70%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678605,M,South Region,Lower Than A Level,40-50%,35-55,0,150,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678790,M,Wales,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Pass,Pass,Fail,Pass,Pass,Pass,Pass
DDD,2014J,678844,M,East Anglian Region,HE Qualification,80-90%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,678941,M,South West Region,HE Qualification,80-90%,35-55,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,679179,M,Scotland,HE Qualification,20-30%,0-35,0,90,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,679395,F,Ireland,Lower Than A Level,10-20,0-35,0,60,TRUE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,679454,M,London Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,679525,M,London Region,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,679582,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,679777,M,West Midlands Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,679854,F,North Region,HE Qualification,NA,0-35,0,90,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,679897,F,London Region,Lower Than A Level,50-60%,0-35,0,120,FALSE,Pass,Pass,Fail,Pass,Pass,Pass,Pass
DDD,2014J,680017,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,680025,F,South Region,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,680087,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,680331,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,TRUE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,680414,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,80,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,680431,M,Wales,Lower Than A Level,60-70%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,680492,M,London Region,HE Qualification,40-50%,35-55,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,680626,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,680728,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,680812,M,South East Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,680817,F,London Region,A Level or Equivalent,10-20,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,680973,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,680996,M,South West Region,A Level or Equivalent,60-70%,0-35,0,120,TRUE,Pass,Pass,Pass,Fail,Pass,Pass,Pass
DDD,2014J,681059,M,East Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,681211,M,South West Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,681241,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,120,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,681356,F,Scotland,HE Qualification,20-30%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,681425,M,West Midlands Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,681440,F,South East Region,HE Qualification,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,681495,M,North Western Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2014J,681528,M,South West Region,A Level or Equivalent,10-20,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,681705,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,681729,F,South Region,A Level or Equivalent,40-50%,35-55,0,90,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,681746,F,South East Region,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,681799,M,Yorkshire Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,681872,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Fail,Pass,Fail,Fail,Fail,Fail,Fail
DDD,2014J,681923,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,682018,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2014J,682022,M,Scotland,Lower Than A Level,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,682117,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682294,F,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682299,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682306,F,North Western Region,HE Qualification,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682385,F,East Anglian Region,Lower Than A Level,50-60%,35-55,0,60,TRUE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682541,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,682660,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682684,M,South West Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682692,M,North Region,Lower Than A Level,NA,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682740,F,North Western Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682819,F,Scotland,HE Qualification,20-30%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,682897,F,East Anglian Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,682968,M,Ireland,Lower Than A Level,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,683091,F,North Region,HE Qualification,NA,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,683396,M,Yorkshire Region,HE Qualification,50-60%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,683648,F,Scotland,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,683653,M,South East Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,683713,F,Scotland,A Level or Equivalent,70-80%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,683718,M,Scotland,A Level or Equivalent,90-100%,35-55,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684095,M,South East Region,A Level or Equivalent,50-60%,0-35,0,90,TRUE,Pass,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,684141,M,Scotland,HE Qualification,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,684217,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,684233,M,North Western Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684241,M,East Anglian Region,HE Qualification,90-100%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684305,F,South West Region,A Level or Equivalent,10-20,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,684407,M,South Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684441,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684480,M,South East Region,HE Qualification,70-80%,55<=,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684632,F,South West Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684663,M,Scotland,Lower Than A Level,70-80%,0-35,0,120,TRUE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2014J,684854,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,684936,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Fail,Fail
DDD,2014J,685015,M,West Midlands Region,A Level or Equivalent,30-40%,35-55,0,150,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,685085,M,North Region,Post Graduate Qualification,NA,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685191,M,South Region,HE Qualification,90-100%,0-35,0,90,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685224,M,West Midlands Region,A Level or Equivalent,20-30%,35-55,0,60,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685294,M,South Region,HE Qualification,70-80%,35-55,0,60,FALSE,Pass,Pass,Pass,Fail,Pass,Pass,Fail
DDD,2014J,685412,M,East Anglian Region,A Level or Equivalent,90-100%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685458,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685611,M,Scotland,A Level or Equivalent,60-70%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685615,F,Wales,A Level or Equivalent,90-100%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685623,F,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Fail,Pass,Pass
DDD,2014J,685697,F,Yorkshire Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685843,M,Scotland,A Level or Equivalent,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685910,F,Scotland,Lower Than A Level,60-70%,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,685964,M,North Region,Lower Than A Level,NA,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686018,M,North Region,HE Qualification,NA,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686038,F,South Region,Lower Than A Level,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686268,M,South Region,A Level or Equivalent,80-90%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686312,F,East Midlands Region,Lower Than A Level,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686370,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,686399,M,West Midlands Region,Lower Than A Level,10-20,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,686549,M,East Midlands Region,Lower Than A Level,10-20,0-35,0,60,FALSE,Fail,Pass,Pass,Pass,Fail,Fail,Fail
DDD,2014J,686584,F,North Western Region,A Level or Equivalent,90-100%,0-35,0,120,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686766,F,North Region,Lower Than A Level,NA,0-35,0,90,TRUE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686838,M,Scotland,Lower Than A Level,30-40%,0-35,0,120,FALSE,Fail,Pass,Pass,Fail,Fail,Fail,Fail
DDD,2014J,686854,M,North Region,A Level or Equivalent,50-60%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,686871,M,Ireland,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,687050,F,London Region,HE Qualification,30-40%,0-35,0,90,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687244,M,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687411,F,Scotland,A Level or Equivalent,90-100%,0-35,0,120,TRUE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687446,M,East Anglian Region,Lower Than A Level,30-40%,0-35,0,60,TRUE,Fail,Pass,Pass,Pass,Pass,Fail,Pass
DDD,2014J,687600,F,Scotland,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687720,M,London Region,A Level or Equivalent,20-30%,35-55,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687781,F,South West Region,Lower Than A Level,30-40%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687792,F,Wales,HE Qualification,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687823,M,Scotland,HE Qualification,60-70%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687835,M,West Midlands Region,A Level or Equivalent,60-70%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687861,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,687975,F,East Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Distinction,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,687981,M,North Western Region,Lower Than A Level,0-10%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,688175,M,Yorkshire Region,A Level or Equivalent,80-90%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,688437,M,West Midlands Region,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,688525,F,East Anglian Region,A Level or Equivalent,60-70%,35-55,0,60,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,688571,M,East Anglian Region,A Level or Equivalent,10-20,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,688592,M,South Region,HE Qualification,20-30%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Fail
DDD,2014J,688608,M,Yorkshire Region,Lower Than A Level,20-30%,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,688722,F,South West Region,A Level or Equivalent,90-100%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,688843,F,East Anglian Region,A Level or Equivalent,40-50%,0-35,0,180,FALSE,Fail,Pass,Pass,Fail,Pass,Fail,Fail
DDD,2014J,688911,M,Ireland,HE Qualification,80-90%,35-55,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689017,M,West Midlands Region,A Level or Equivalent,70-80%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689038,F,South West Region,A Level or Equivalent,20-30%,0-35,0,120,FALSE,Fail,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689050,M,South Region,HE Qualification,80-90%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689135,F,London Region,A Level or Equivalent,0-10%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689190,F,South East Region,A Level or Equivalent,10-20,0-35,0,90,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689231,M,South East Region,A Level or Equivalent,40-50%,0-35,0,60,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689418,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
DDD,2014J,689527,F,Scotland,HE Qualification,0-10%,0-35,0,120,FALSE,Fail,Fail,Pass,Fail,Fail,Fail,Fail
DDD,2014J,689574,F,London Region,A Level or Equivalent,50-60%,0-35,0,120,FALSE,Pass,Pass,Pass,Pass,Pass,Pass,Pass
