code_module,code_presentation,id_student,week_-4,week_-3,week_-2,week_-1,week_0,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37
DDD,2014J,693058,0,0,9,23,48,7,61,27,21,28,2,70,26,34,2,0,9,51,1,52,10,37,4,0,31,19,0,10,2,24,33,41,17,26,21,41,58,75,103,1,0,0
DDD,2014J,693501,0,0,390,336,154,420,236,353,348,284,287,274,135,166,70,39,202,138,47,141,118,120,120,75,83,166,175,108,79,70,24,71,90,58,124,220,75,168,342,61,49,3
DDD,2014J,694634,0,0,1,0,0,0,25,11,5,38,11,1,21,9,0,0,0,8,0,50,10,0,3,0,62,36,0,9,0,0,8,65,10,0,0,0,0,0,1,0,4,0
DDD,2014J,695183,0,0,141,72,31,141,75,112,69,123,67,53,53,46,79,12,49,20,33,85,61,11,18,51,23,22,58,16,6,75,0,10,12,19,33,67,19,40,60,8,3,0
DDD,2014J,695270,0,0,2,6,1,2,28,29,1,15,15,4,19,30,5,9,3,1,0,33,58,2,0,3,12,127,8,4,0,0,0,18,87,7,0,5,0,1,30,0,0,0
DDD,2014J,695432,0,0,61,1,9,9,12,22,2,33,15,40,43,20,1,14,5,19,7,64,18,3,3,3,20,57,1,1,0,2,1,0,0,3,3,60,13,43,108,0,0,0
DDD,2014J,696430,0,0,35,3,73,45,44,72,88,45,43,12,51,14,8,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,696937,0,0,7,0,26,13,4,60,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,1082062,0,0,55,61,81,154,58,83,41,65,73,76,69,21,7,83,55,61,84,33,34,40,46,149,190,37,33,53,43,18,31,30,46,108,137,136,84,47,39,0,0,0
DDD,2014J,1380308,0,0,27,89,4,7,19,11,14,31,9,38,34,0,0,8,0,0,0,0,11,0,6,0,9,0,0,0,0,0,10,0,0,18,0,10,15,10,30,0,0,6
DDD,2014J,1822731,0,0,10,130,57,47,63,58,42,73,33,44,40,11,0,39,30,0,25,62,43,8,62,93,57,28,31,5,58,24,38,14,10,0,26,51,30,0,30,0,0,0
DDD,2014J,2189620,0,0,44,85,21,11,4,1,15,2,0,10,15,0,0,1,3,3,3,15,0,3,4,11,7,1,0,0,7,0,3,8,3,0,10,3,5,0,0,0,0,0
DDD,2014J,2235019,0,0,25,27,48,70,65,0,37,32,75,11,63,17,2,0,2,32,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,2476409,0,0,1,0,0,1,16,0,0,0,4,45,18,0,0,0,0,4,12,3,2,7,4,7,0,7,4,1,17,0,11,0,2,20,0,0,22,19,28,1,0,0
DDD,2014J,2615956,0,0,23,0,41,13,20,15,31,16,0,11,34,6,0,1,10,6,18,29,2,1,1,24,58,12,0,0,4,0,8,0,4,6,26,0,0,0,0,1,0,0
DDD,2014J,2622441,0,0,13,17,9,11,43,91,26,125,6,5,67,4,4,6,4,0,0,5,13,2,1,9,16,0,0,0,0,9,0,0,9,13,2,6,0,0,87,0,0,0
DDD,2013J,59275,0,0,0,55,9,49,29,53,0,0,2,131,0,0,0,0,102,0,0,0,7,41,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,90979,0,0,0,12,8,16,2,18,9,3,1,7,2,6,0,10,25,5,4,0,0,5,11,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,103800,0,0,0,1,11,4,0,34,5,2,0,10,0,0,0,0,16,0,1,2,0,14,7,0,0,1,19,2,5,1,11,0,0,1,3,0,0,18,0,0,0,2
DDD,2013J,105523,0,0,0,2,22,6,11,133,8,1,11,79,22,12,6,5,50,44,7,16,14,9,49,1,21,65,7,25,18,5,0,1,2,22,38,21,0,13,2,0,5,0
DDD,2013J,127988,0,0,0,7,13,1,0,6,0,0,9,0,0,0,31,4,12,22,0,22,0,0,2,2,0,4,2,0,1,0,0,11,6,0,0,0,0,31,0,0,0,0
DDD,2013J,128656,0,0,0,20,59,41,12,71,11,59,20,12,44,0,1,0,6,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,0,0,0,4,0,0,0,0
DDD,2013J,140807,0,0,0,9,0,122,165,316,302,89,139,152,45,35,4,0,19,60,25,6,20,69,14,94,112,112,53,51,147,63,13,1,105,17,42,39,0,87,17,9,12,3
DDD,2013J,191445,0,0,0,17,108,48,81,82,38,32,36,27,20,16,0,1,26,9,67,12,19,29,47,7,11,54,38,16,0,23,7,7,0,5,22,0,23,9,0,0,1,6
DDD,2013J,259641,0,0,0,94,158,98,69,52,17,14,61,110,58,12,0,0,131,49,25,5,29,114,1,106,6,0,41,59,29,1,3,7,12,33,0,10,64,142,5,0,1,1
DDD,2013J,287783,0,0,0,24,65,21,30,55,29,17,31,21,13,18,5,25,23,3,14,6,24,24,34,49,15,26,27,70,30,2,1,31,8,46,38,15,4,136,0,0,1,0
DDD,2013J,303582,0,0,0,2,8,20,19,15,18,15,11,68,0,0,0,11,10,0,6,0,31,4,0,0,19,35,9,66,0,0,14,0,0,0,0,0,12,36,0,0,0,0
DDD,2013J,320963,0,0,0,29,4,157,35,21,50,18,59,47,17,0,10,11,6,1,0,6,7,53,19,3,62,12,11,115,0,25,0,0,0,16,29,0,25,16,0,2,0,0
DDD,2013J,339739,0,0,0,36,0,4,5,94,33,44,56,50,21,20,1,14,5,0,34,16,35,54,20,114,13,6,14,14,78,13,2,0,0,0,1,3,18,17,8,3,1,6
DDD,2013J,359943,0,0,0,24,16,0,0,6,0,9,4,0,5,0,8,0,3,0,3,0,20,3,0,102,40,25,52,10,0,11,0,0,0,8,0,91,0,74,0,0,0,0
DDD,2013J,368106,0,0,0,30,13,30,0,17,0,9,5,24,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,394384,0,0,0,2,106,42,43,49,8,24,0,16,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,399453,0,0,0,4,3,0,21,14,0,2,0,12,0,6,0,0,1,0,12,0,4,0,79,1,0,3,11,10,0,54,0,22,6,6,0,0,21,15,0,0,0,0
DDD,2013J,408239,0,0,0,17,37,78,16,215,59,34,37,39,16,37,8,3,29,4,51,32,29,1,18,69,63,25,20,76,25,10,4,24,4,17,10,2,15,44,17,0,5,1
DDD,2013J,410084,0,0,0,4,0,0,13,0,41,0,0,25,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,422534,0,0,0,4,20,63,0,159,0,0,15,28,34,0,0,0,88,25,18,3,55,22,0,12,0,0,30,79,24,0,1,6,0,44,0,0,0,21,0,0,0,0
DDD,2013J,428321,0,0,0,12,0,19,0,81,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,433748,0,0,0,3,19,12,5,30,5,10,24,91,5,0,0,26,25,0,4,7,11,27,1,23,1,25,11,46,0,8,0,21,7,11,7,13,9,54,0,0,0,0
DDD,2013J,434159,0,0,0,9,0,15,16,17,0,0,0,16,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,442878,0,0,0,13,6,65,50,41,33,19,47,33,9,3,2,0,15,6,21,5,19,11,24,17,16,4,2,0,4,43,4,0,0,32,0,12,0,8,0,0,0,0
DDD,2013J,442924,0,0,0,58,7,43,25,36,25,20,82,73,25,3,0,3,41,0,0,0,9,23,0,88,14,34,30,38,0,1,0,40,35,14,13,18,5,9,0,9,0,0
DDD,2013J,472060,0,0,0,16,4,6,0,8,0,0,0,0,1,9,0,0,0,11,5,0,6,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,483934,0,0,0,6,0,0,14,35,0,0,0,43,0,0,0,0,1,27,0,0,0,27,0,0,0,15,0,27,3,0,0,0,0,16,0,0,0,45,0,0,3,0
DDD,2013J,484436,0,0,0,17,302,62,133,73,117,104,99,22,23,61,0,4,43,41,44,34,45,61,160,34,55,7,109,8,17,18,35,0,5,101,56,72,76,126,0,4,0,0
DDD,2013J,485734,0,0,0,80,23,17,34,18,35,24,116,9,0,18,19,5,34,0,10,21,77,54,7,148,147,74,6,12,20,43,129,13,0,79,0,17,0,79,0,0,0,0
DDD,2013J,489990,0,0,0,9,0,51,25,33,25,0,5,18,0,10,0,8,0,15,0,0,9,5,1,0,70,27,50,11,0,0,4,10,0,0,0,0,0,4,0,0,0,0
DDD,2013J,496315,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DDD,2013J,497229,0,0,0,22,17,9,0,19,13,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,497475,0,0,0,13,0,3,33,24,27,20,22,9,12,4,0,8,5,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,497590,0,0,0,26,10,15,38,48,8,22,18,41,2,0,7,0,7,6,0,0,1,10,7,15,57,13,2,39,0,2,7,13,0,12,6,7,8,13,0,5,0,0
DDD,2013J,497994,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,3,0,0,0,0,0
DDD,2013J,513007,0,0,0,2,9,0,1,35,3,0,2,0,1,0,0,1,39,0,0,6,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,519961,0,0,0,44,26,9,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,31,34,14,0,0,0
DDD,2013J,522777,0,0,0,16,0,0,0,23,0,70,36,32,12,0,0,9,70,9,32,19,16,16,16,53,53,43,7,34,21,9,0,0,47,9,87,57,30,50,5,1,0,1
DDD,2013J,527427,0,0,0,10,10,25,44,16,9,27,0,0,0,29,0,12,14,12,0,0,0,0,5,24,2,0,35,7,0,0,0,0,5,0,7,15,8,7,1,0,0,5
DDD,2013J,527751,0,0,0,22,0,17,0,2,106,40,70,37,0,1,13,0,94,45,35,26,20,25,87,52,27,37,36,52,20,34,48,25,5,17,42,1,10,0,0,0,0,0
DDD,2013J,535632,0,0,0,43,0,0,0,15,20,0,8,36,84,2,0,1,21,42,1,0,11,96,51,18,0,6,41,8,40,48,0,0,0,0,2,0,23,3,0,0,0,0
DDD,2013J,541108,0,0,0,17,16,35,16,32,46,55,49,0,3,1,0,59,26,36,0,44,35,18,41,53,56,85,18,38,37,6,40,23,0,25,2,32,85,63,0,0,0,0
DDD,2013J,543825,0,0,0,1,2,1,3,47,16,1,0,26,1,1,0,5,8,3,3,0,4,22,0,71,1,1,9,2,45,1,10,0,0,7,14,2,0,12,7,3,0,0
DDD,2013J,546722,0,0,0,22,129,15,37,79,52,16,29,39,5,0,17,19,61,26,17,5,29,84,87,69,28,49,53,109,78,5,44,35,35,69,43,49,72,124,32,3,3,1
DDD,2013J,552537,0,0,0,2,11,26,1,36,13,2,1,76,0,0,0,2,34,2,0,1,1,25,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
DDD,2013J,555316,0,0,0,34,166,35,101,40,10,0,1,19,0,0,0,0,1,5,0,0,0,5,0,16,1,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,555644,0,0,0,75,0,5,13,33,0,0,0,29,1,0,0,11,17,0,0,0,0,7,0,0,17,10,7,15,9,0,0,7,0,0,0,0,0,0,0,0,0,0
DDD,2013J,557474,0,0,0,6,39,7,4,4,26,0,9,37,48,18,0,0,9,10,38,0,7,0,22,23,0,8,5,35,40,4,0,5,0,0,40,49,1,7,0,0,0,0
DDD,2013J,560486,0,0,0,58,0,156,57,40,21,44,66,37,0,7,19,0,74,0,41,16,64,48,59,94,42,89,38,78,6,17,3,12,81,43,20,43,73,76,8,3,0,0
DDD,2013J,563819,0,0,0,35,39,0,7,35,1,0,18,88,0,7,0,3,44,0,3,2,11,29,2,5,2,1,1,48,2,1,0,3,2,53,1,0,49,8,1,1,0,0
DDD,2013J,568068,0,0,0,12,13,17,5,52,11,3,1,21,0,2,1,0,33,0,1,1,0,0,2,0,0,2,4,0,2,1,1,0,1,9,0,0,5,1,0,0,0,0
DDD,2013J,570237,0,0,0,43,143,138,141,148,74,20,44,28,0,22,1,12,24,40,60,37,70,100,60,32,3,95,38,45,29,15,53,24,1,101,79,58,126,84,0,0,23,0
DDD,2013J,570630,0,0,0,17,39,97,40,40,75,75,31,14,0,9,0,7,26,0,1,14,21,15,13,38,71,30,29,22,21,12,12,12,16,25,58,0,64,39,0,0,0,0
DDD,2013J,572149,0,0,0,54,79,31,30,40,8,126,29,17,4,0,0,18,28,0,20,24,13,66,0,47,15,20,0,86,9,0,13,27,48,0,1,0,85,52,0,0,0,0
DDD,2013J,572697,0,0,0,22,34,55,38,44,55,24,11,44,3,7,1,5,20,2,22,14,28,31,2,42,45,5,8,57,10,2,0,2,8,33,1,0,0,38,0,0,0,0
DDD,2013J,572730,0,0,0,2,119,2,31,63,16,63,4,22,5,2,5,7,40,10,19,28,12,2,6,27,3,15,51,11,21,37,4,8,10,30,0,21,46,7,0,0,0,0
DDD,2013J,572909,0,0,0,16,8,4,4,15,7,3,9,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,573473,0,0,0,1,0,4,40,86,4,35,3,110,4,1,1,0,14,0,4,0,11,26,4,10,0,0,6,55,0,0,0,0,0,0,0,10,7,19,0,3,1,0
DDD,2013J,574842,0,0,0,2,0,4,17,40,1,78,41,71,0,4,1,39,46,3,0,6,24,19,36,60,3,99,48,15,0,0,16,0,7,17,0,0,0,31,0,0,0,0
DDD,2013J,575962,0,0,0,6,0,21,7,43,72,7,3,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,576368,0,0,0,33,22,19,37,35,1,69,30,80,0,18,18,33,43,27,31,8,19,69,10,191,34,24,69,71,8,22,22,17,24,31,0,36,0,15,0,0,5,0
DDD,2013J,577126,0,0,0,11,17,0,35,3,5,11,3,45,0,1,0,0,13,14,2,0,3,35,18,61,36,26,0,25,32,13,14,8,7,1,2,16,7,18,0,0,0,0
DDD,2013J,579325,0,0,0,42,33,37,154,87,33,53,30,26,16,24,8,12,52,26,0,19,23,65,39,126,49,8,16,75,12,0,0,0,80,42,7,10,18,7,3,0,0,0
DDD,2013J,580393,0,0,0,2,31,7,52,124,4,2,0,37,97,0,0,1,0,37,0,1,0,68,0,1,0,0,0,23,97,0,1,0,0,126,1,0,36,141,0,0,0,0
DDD,2013J,580441,0,0,0,43,4,41,19,51,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,582227,0,0,0,49,116,91,15,21,9,18,0,25,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,583871,0,0,0,30,143,106,11,73,37,72,37,10,3,13,4,48,23,64,22,80,4,159,102,17,11,122,42,21,17,26,1,16,18,16,21,5,51,89,4,1,0,5
DDD,2013J,586912,0,0,0,46,93,39,139,46,57,64,152,98,27,9,20,25,23,25,25,39,74,32,9,49,27,133,143,83,18,7,4,12,21,38,6,2,16,92,2,0,1,0
DDD,2013J,587862,0,0,0,34,15,109,51,134,41,16,4,115,48,4,3,6,23,42,25,2,56,10,52,27,38,14,11,24,4,0,0,2,11,10,5,19,18,25,0,0,0,0
DDD,2013J,588824,0,0,0,61,0,126,43,58,33,1,42,94,8,47,9,29,61,63,132,15,17,73,49,62,5,99,81,59,32,32,7,36,66,122,165,143,82,97,0,0,0,0
DDD,2013J,591071,0,0,0,51,28,50,52,77,30,0,79,120,3,0,0,21,13,16,0,6,9,9,29,71,29,13,0,51,22,3,2,0,0,78,0,23,0,42,0,0,0,0
DDD,2013J,592252,0,0,0,18,71,52,20,65,15,23,58,35,71,5,0,0,26,21,0,15,75,27,11,26,12,15,44,24,0,1,0,0,0,7,0,0,0,46,0,0,0,0
DDD,2013J,594419,0,0,0,53,58,35,44,32,22,18,12,42,16,2,0,3,4,0,1,0,0,16,0,1,10,0,5,9,7,2,0,0,8,17,28,2,18,47,1,3,0,1
DDD,2013J,595685,0,0,0,2,16,5,33,52,28,5,0,42,53,2,0,5,29,1,3,32,17,30,3,9,1,1,11,16,52,3,38,7,0,4,0,13,50,14,5,2,0,0
DDD,2013J,596104,0,0,0,1,90,24,31,94,36,28,20,19,4,5,0,20,31,3,7,5,0,4,6,60,39,41,18,21,0,27,0,0,2,0,0,0,0,1,0,0,0,0
DDD,2013J,596570,0,0,0,35,64,45,3,42,74,33,51,5,5,0,0,1,23,8,20,18,12,23,1,0,0,5,12,47,0,0,11,0,30,0,0,0,0,11,0,0,0,1
DDD,2013J,596589,0,0,0,34,63,3,55,87,2,107,27,86,16,16,0,9,52,31,4,0,0,0,66,52,91,47,30,109,5,13,8,2,1,3,6,5,2,0,0,0,0,0
DDD,2013J,597968,0,0,0,5,5,20,7,13,0,22,10,18,8,0,6,45,9,12,11,7,29,45,19,80,34,42,180,61,8,14,0,0,0,0,0,1,0,2,0,7,3,0
DDD,2013J,600365,0,0,0,21,0,0,76,60,0,6,27,37,10,0,0,1,14,14,13,0,0,18,0,0,6,0,0,49,0,11,0,0,0,13,0,0,8,30,0,0,0,0
DDD,2013J,601088,0,0,0,15,12,56,4,77,0,17,16,32,0,0,0,0,16,12,8,20,19,13,7,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,601579,0,0,0,41,71,36,56,27,52,19,13,71,29,11,7,44,22,38,9,39,1,0,15,48,27,26,42,94,7,1,11,45,0,9,54,97,120,60,13,1,0,0
DDD,2013J,602725,0,0,0,34,13,23,49,26,0,0,4,0,1,0,0,0,0,2,0,2,18,1,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,604462,0,0,0,12,16,0,68,56,6,0,25,36,2,1,0,38,7,0,1,5,0,15,0,0,0,14,0,17,42,0,56,13,66,27,9,18,17,44,12,0,1,0
DDD,2013J,605118,0,0,0,64,278,47,0,202,106,1,17,276,0,0,0,7,84,41,0,0,38,25,72,22,11,20,52,46,0,0,64,0,0,0,0,0,53,53,0,2,0,0
DDD,2013J,605561,0,0,0,3,0,32,53,85,6,4,0,180,0,0,0,0,2,7,37,0,7,37,10,24,7,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,607196,0,0,0,23,0,0,0,43,14,0,0,0,0,0,0,0,59,2,0,0,0,56,0,0,9,0,0,42,0,0,6,0,6,61,5,0,0,23,0,0,0,0
DDD,2013J,607231,0,0,0,65,1,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,607622,0,0,0,54,20,0,0,24,9,0,1,58,1,14,0,1,16,8,0,1,0,18,7,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0
DDD,2013J,608178,0,0,0,57,13,0,11,93,20,5,45,31,0,8,0,1,21,11,0,0,2,66,87,0,13,0,0,36,0,0,0,0,8,88,0,0,0,1,0,0,0,0
DDD,2013J,608733,0,0,0,105,159,124,94,46,142,82,28,27,22,17,20,21,31,47,35,16,49,51,76,33,35,43,115,39,24,25,23,8,40,46,37,8,10,6,3,0,1,0
DDD,2013J,609593,0,0,0,90,2,0,50,64,4,0,1,30,0,0,0,16,1,0,1,1,1,57,19,6,36,0,12,35,10,10,0,1,5,10,38,7,0,16,0,0,0,0
DDD,2013J,610701,0,0,0,17,53,0,40,19,0,0,20,70,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,1777511,0,0,0,118,23,176,80,30,149,37,14,14,61,5,0,17,45,6,50,28,44,60,91,92,5,21,10,73,100,26,7,4,7,43,14,16,108,46,0,2,1,0
DDD,2013J,1894634,0,0,0,39,0,0,31,13,22,2,28,40,34,6,0,0,28,60,0,30,13,9,74,1,14,7,0,14,25,50,44,7,0,3,88,16,11,0,10,1,0,2
DDD,2013J,2089582,0,0,0,138,168,34,57,66,158,54,104,103,29,16,21,69,77,8,56,39,57,54,89,161,36,112,75,81,68,7,18,8,0,49,85,85,224,212,0,18,2,10
DDD,2013J,2421961,0,0,0,190,19,0,0,77,0,26,0,34,0,0,16,0,31,11,31,74,11,29,0,0,12,0,24,56,0,0,9,0,0,30,0,0,40,42,4,0,1,0
DDD,2013J,2561282,0,0,0,96,69,5,94,307,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DDD,2013J,2569653,0,0,0,93,0,20,0,63,21,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2013J,2627449,0,0,0,7,30,47,30,41,3,4,24,80,18,3,17,18,25,14,35,6,100,27,23,5,111,59,63,30,4,36,22,34,17,53,43,18,62,86,0,3,3,0
DDD,2013J,2658898,0,0,0,11,29,41,30,40,66,26,32,65,21,5,12,21,1,9,0,9,14,12,5,107,72,0,14,17,8,0,2,19,0,3,0,33,58,69,0,0,1,0
DDD,2014J,129989,0,0,0,125,156,60,42,43,42,62,122,48,43,56,0,0,73,36,27,15,27,72,23,55,27,53,9,20,25,12,16,3,6,0,1,53,40,14,8,0,0,0
DDD,2014J,131612,0,0,0,174,32,62,98,34,114,70,69,24,53,0,0,29,15,11,8,71,27,4,46,52,102,24,96,11,8,5,4,68,22,33,22,27,44,126,48,16,3,3
DDD,2014J,241066,0,0,0,15,36,0,19,43,0,0,35,60,0,6,0,0,0,0,2,15,1,0,0,2,12,3,0,0,4,7,0,40,3,0,0,0,0,0,53,0,0,0
DDD,2014J,249359,0,0,0,32,18,5,20,5,0,57,44,0,5,19,0,0,0,0,0,54,9,0,1,5,11,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0
DDD,2014J,341855,0,0,0,35,11,12,0,1,0,58,10,0,0,24,13,0,0,2,22,33,6,0,29,1,2,16,9,0,0,0,0,7,0,40,0,14,3,25,33,0,0,0
DDD,2014J,413087,0,0,0,9,3,8,22,5,6,6,17,1,5,14,0,0,1,0,2,9,8,1,1,0,8,22,2,1,1,0,0,12,1,0,0,0,0,0,0,0,0,0
DDD,2014J,414963,0,0,0,22,123,77,36,66,30,30,12,66,25,9,4,0,67,46,52,82,27,17,28,115,49,23,95,47,30,46,26,14,25,32,31,4,18,22,58,1,0,2
DDD,2014J,474246,0,0,0,49,55,51,51,17,6,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,477354,0,0,0,307,285,247,97,141,127,91,83,132,59,58,122,5,61,27,23,35,58,86,48,8,43,249,74,57,20,0,0,63,72,96,115,394,206,66,44,0,0,2
DDD,2014J,515645,0,0,0,1,37,29,30,0,8,26,0,9,39,1,0,0,10,0,9,20,1,0,1,18,26,19,0,1,3,3,5,16,47,9,16,0,0,3,0,0,0,0
DDD,2014J,532236,0,0,0,5,4,69,0,5,7,14,12,0,25,0,3,0,0,6,1,3,17,0,0,0,29,19,0,0,0,0,15,6,7,0,0,0,21,18,42,0,0,0
DDD,2014J,551440,0,0,0,8,3,3,1,0,0,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,560301,0,0,0,4,26,21,17,0,33,28,6,6,30,1,0,0,0,10,32,11,5,3,0,31,35,2,3,10,16,7,0,0,22,10,0,1,2,11,10,0,0,0
DDD,2014J,563453,0,0,0,17,40,93,43,92,51,35,32,46,35,45,7,0,21,18,21,7,33,13,55,59,152,29,10,25,0,21,8,19,51,51,0,33,45,25,47,0,0,0
DDD,2014J,573969,0,0,0,28,32,18,0,1,1,23,20,1,6,37,0,1,0,3,0,3,16,5,3,0,26,22,2,2,0,8,0,17,37,1,0,4,0,6,23,0,0,0
DDD,2014J,576885,0,0,0,48,320,146,98,100,137,152,74,64,97,6,0,7,9,150,70,313,84,24,22,60,132,59,34,229,73,35,36,61,12,30,3,51,10,221,249,7,0,0
DDD,2014J,585432,0,0,0,1,49,65,48,44,31,43,38,24,41,39,7,29,10,14,25,49,40,48,12,45,40,28,10,33,81,23,20,46,18,39,20,41,59,27,37,0,0,0
DDD,2014J,585526,0,0,0,9,51,0,42,53,0,122,46,18,34,0,0,0,2,50,4,35,6,17,6,3,20,55,1,13,0,1,0,41,1,3,0,0,36,0,26,0,0,0
DDD,2014J,587446,0,0,0,65,111,14,72,70,65,65,2,0,70,0,7,0,6,9,76,79,18,41,19,82,2,17,0,19,1,21,41,14,4,12,27,56,30,0,37,0,0,0
DDD,2014J,604709,0,0,0,94,73,33,14,30,37,39,16,8,39,1,0,0,0,0,0,18,0,20,1,0,29,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0
DDD,2014J,606837,0,0,0,40,23,22,14,29,73,16,21,7,3,8,0,0,0,0,0,22,0,0,10,0,0,0,0,0,20,24,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,609655,0,0,0,2,9,0,30,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDD,2014J,611800,0,0,0,29,183,152,71,74,14,39,43,10,46,12,7,20,31,2,21,15,5,2,9,27,36,23,54,24,21,0,0,10,36,181,117,74,93,335,170,10,0,0
DDD,2014J,626630,0,0,0,2,13,15,28,1,24,35,14,1,55,1,0,1,0,3,15,43,0,1,7,0,50,11,0,8,0,1,0,20,2,4,1,0,0,0,25,0,0,0
DDD,2014J,630380,0,0,0,42,59,24,19,16,33,8,6,3,17,0,0,0,2,36,33,13,11,25,24,20,19,0,4,0,0,4,9,9,0,9,18,103,24,66,16,0,0,0
DDD,2014J,634646,0,0,0,1,0,9,12,0,0,17,1,1,27,0,1,0,1,0,1,23,0,1,1,1,45,0,1,1,2,0,0,32,0,6,3,0,0,23,31,0,0,1
DDD,2014J,635255,0,0,0,37,84,77,29,35,93,35,43,13,13,103,274,111,55,21,16,16,71,77,82,25,26,25,32,7,0,0,1,4,21,17,108,0,41,46,38,1,0,6
DDD,2014J,637374,0,0,0,3,5,11,9,57,15,17,32,0,7,35,0,1,0,0,0,9,38,0,1,1,2,15,0,1,0,1,2,2,64,0,0,6,0,0,0,0,0,0
DDD,2014J,640178,0,0,0,9,30,22,44,50,7,69,48,7,21,11,5,0,17,31,9,6,12,6,15,33,41,11,19,6,24,14,13,7,23,0,23,23,44,21,39,0,0,1
